--------- beginning of main
04-07 13:22:10.304  4970  4970 I Choreographer: Skipped 32 frames!  The application may be doing too much work on its main thread.
04-07 13:22:10.951  4970  4983 I HWUI    : Davey! duration=3598ms; Flags=0, FrameTimelineVsyncId=18774, IntendedVsync=331518204193, Vsync=333834870767, InputEventId=0, HandleInputStart=333847485492, AnimationStart=333847622242, PerformTraversalsStart=334018083867, DrawStart=334032459867, FrameDeadline=333668204107, FrameStartTime=333846946575, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=334032834367, SyncStart=334033238367, IssueDrawCommandsStart=334033418034, SwapBuffers=334482952242, FrameCompleted=335116634659, DequeueBufferDuration=4625, QueueBufferDuration=728542, GpuCompleted=335116634659, SwapBuffersCompleted=334826270867, DisplayPresentTime=0, CommandSubmissionCompleted=334482952242, 
04-07 13:22:11.093  4970  4970 I Choreographer: Skipped 36 frames!  The application may be doing too much work on its main thread.
04-07 13:22:11.948  4970  4970 I Choreographer: Skipped 49 frames!  The application may be doing too much work on its main thread.
04-07 13:22:12.059  4970  4983 I HWUI    : Davey! duration=1593ms; Flags=0, FrameTimelineVsyncId=18876, IntendedVsync=333851537433, Vsync=334184870753, InputEventId=0, HandleInputStart=334282511867, AnimationStart=334282513867, PerformTraversalsStart=334307936034, DrawStart=334308443659, FrameDeadline=335134870715, FrameStartTime=334200396617, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=334308471909, SyncStart=334826441159, IssueDrawCommandsStart=334849125326, SwapBuffers=335118173284, FrameCompleted=335962681826, DequeueBufferDuration=40305292, QueueBufferDuration=379458, GpuCompleted=335962681826, SwapBuffersCompleted=335509368118, DisplayPresentTime=0, CommandSubmissionCompleted=335118173284, 
04-07 13:22:12.462  4970  5022 I HWUI    : Davey! duration=1598ms; Flags=0, FrameTimelineVsyncId=18905, IntendedVsync=334318204081, Vsync=334851537393, InputEventId=0, HandleInputStart=334879687117, AnimationStart=334879689242, PerformTraversalsStart=334907665993, DrawStart=334915967534, FrameDeadline=335984870681, FrameStartTime=334862278576, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=334924445409, SyncStart=335509472534, IssueDrawCommandsStart=335509621284, SwapBuffers=335850955243, FrameCompleted=336501630577, DequeueBufferDuration=649687417, QueueBufferDuration=225833, GpuCompleted=336476211827, SwapBuffersCompleted=336501630577, DisplayPresentTime=0, CommandSubmissionCompleted=335850955243, 
04-07 13:22:13.593  4970  4970 I Choreographer: Skipped 96 frames!  The application may be doing too much work on its main thread.
04-07 13:22:15.069  4970  5022 I HWUI    : Davey! duration=2924ms; Flags=0, FrameTimelineVsyncId=18920, IntendedVsync=335034870719, Vsync=335634870695, InputEventId=0, HandleInputStart=335666809576, AnimationStart=335666811910, PerformTraversalsStart=335759515743, DrawStart=335759723368, FrameDeadline=336501537327, FrameStartTime=335651306576, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=335759750076, SyncStart=336501733743, IssueDrawCommandsStart=336506922618, SwapBuffers=337383470035, FrameCompleted=338701432453, DequeueBufferDuration=3792, QueueBufferDuration=194334, GpuCompleted=338701432453, SwapBuffersCompleted=337865970744, DisplayPresentTime=0, CommandSubmissionCompleted=337383470035, 
04-07 13:22:15.311  4970  4970 I Choreographer: Skipped 100 frames!  The application may be doing too much work on its main thread.
04-07 13:22:15.758  4970  4982 I HWUI    : Davey! duration=2824ms; Flags=0, FrameTimelineVsyncId=18936, IntendedVsync=335684870693, Vsync=336501537327, InputEventId=0, HandleInputStart=336552543743, AnimationStart=336552545577, PerformTraversalsStart=336659218910, DrawStart=336747794743, FrameDeadline=338718203905, FrameStartTime=336506791910, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=336747831035, SyncStart=337866095286, IssueDrawCommandsStart=337866261827, SwapBuffers=338700288411, FrameCompleted=339627752495, DequeueBufferDuration=777607000, QueueBufferDuration=349833, GpuCompleted=339497872078, SwapBuffersCompleted=339627752495, DisplayPresentTime=0, CommandSubmissionCompleted=338700288411, 
04-07 13:22:16.568  4970  4970 I Choreographer: Skipped 74 frames!  The application may be doing too much work on its main thread.
04-07 13:22:17.140  4970  4982 I HWUI    : Davey! duration=2878ms; Flags=0, FrameTimelineVsyncId=18979, IntendedVsync=336551537325, Vsync=338151537261, InputEventId=0, HandleInputStart=338183406869, AnimationStart=338183408869, PerformTraversalsStart=338502632328, DrawStart=338502861369, FrameDeadline=339518203873, FrameStartTime=338151820786, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=338502888328, SyncStart=339627855578, IssueDrawCommandsStart=339628147911, SwapBuffers=339951210245, FrameCompleted=340554695412, DequeueBufferDuration=363269833, QueueBufferDuration=443625, GpuCompleted=340554695412, SwapBuffersCompleted=340316744787, DisplayPresentTime=0, CommandSubmissionCompleted=339951210245, 
04-07 13:22:17.617  4970  4970 I Choreographer: Skipped 62 frames!  The application may be doing too much work on its main thread.
04-07 13:22:18.532  4970  4982 I HWUI    : Davey! duration=3412ms; Flags=0, FrameTimelineVsyncId=19068, IntendedVsync=338201537259, Vsync=339868203859, InputEventId=0, HandleInputStart=339869876703, AnimationStart=339869878328, PerformTraversalsStart=339879426120, DrawStart=339879655453, FrameDeadline=340584870497, FrameStartTime=339869197037, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=339879696370, SyncStart=340317134162, IssueDrawCommandsStart=340317238203, SwapBuffers=341267078287, FrameCompleted=342050979163, DequeueBufferDuration=73918500, QueueBufferDuration=462083, GpuCompleted=342050979163, SwapBuffersCompleted=341699054037, DisplayPresentTime=0, CommandSubmissionCompleted=341267078287, 
04-07 13:22:18.934  4970  4970 I Choreographer: Skipped 76 frames!  The application may be doing too much work on its main thread.
04-07 13:22:19.246  4970  4982 I HWUI    : Davey! duration=2872ms; Flags=0, FrameTimelineVsyncId=19105, IntendedVsync=339884870525, Vsync=341118203809, InputEventId=0, HandleInputStart=341127760620, AnimationStart=341127762412, PerformTraversalsStart=341152984454, DrawStart=341153838662, FrameDeadline=342068203771, FrameStartTime=341126629995, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=341153984120, SyncStart=341699178037, IssueDrawCommandsStart=341699309704, SwapBuffers=342687811288, FrameCompleted=343302770747, DequeueBufferDuration=276580875, QueueBufferDuration=262875, GpuCompleted=343302770747, SwapBuffersCompleted=343158116455, DisplayPresentTime=0, CommandSubmissionCompleted=342687811288, 
04-07 13:22:20.402  4970  4982 I HWUI    : Davey! duration=2369ms; Flags=0, FrameTimelineVsyncId=19142, IntendedVsync=341134870475, Vsync=342168203767, InputEventId=0, HandleInputStart=342176065454, AnimationStart=342176066913, PerformTraversalsStart=342248984788, DrawStart=342249623954, FrameDeadline=343334870387, FrameStartTime=342175712871, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=342249651079, SyncStart=343303780455, IssueDrawCommandsStart=343303939705, SwapBuffers=343781240205, FrameCompleted=344558414122, DequeueBufferDuration=22387375, QueueBufferDuration=184333, GpuCompleted=344558414122, SwapBuffersCompleted=343804653288, DisplayPresentTime=0, CommandSubmissionCompleted=343781240205, 
04-07 13:22:20.405  4970  4970 I Choreographer: Skipped 34 frames!  The application may be doing too much work on its main thread.
04-07 13:22:21.623  4970  4982 I HWUI    : Davey! duration=3231ms; Flags=0, FrameTimelineVsyncId=19158, IntendedVsync=342218203765, Vsync=343484870381, InputEventId=0, HandleInputStart=343493405580, AnimationStart=343493406997, PerformTraversalsStart=343778029747, DrawStart=343851095747, FrameDeadline=344584870337, FrameStartTime=343492578122, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=343851130455, SyncStart=343861736205, IssueDrawCommandsStart=343861852788, SwapBuffers=344959090289, FrameCompleted=345459898581, DequeueBufferDuration=597333, QueueBufferDuration=274750, GpuCompleted=345459898581, SwapBuffersCompleted=344960792164, DisplayPresentTime=0, CommandSubmissionCompleted=344959090289, 
04-07 13:22:21.628  4970  4970 I Choreographer: Skipped 58 frames!  The application may be doing too much work on its main thread.
04-07 13:22:22.158  4970  4983 I HWUI    : Davey! duration=2081ms; Flags=0, FrameTimelineVsyncId=19181, IntendedVsync=343568203711, Vsync=343918203697, InputEventId=0, HandleInputStart=344266037664, AnimationStart=344266039539, PerformTraversalsStart=344423641747, DrawStart=344423943789, FrameDeadline=345484870301, FrameStartTime=343930454830, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=344423979872, SyncStart=344960967706, IssueDrawCommandsStart=345126801956, SwapBuffers=345460771748, FrameCompleted=346186750581, DequeueBufferDuration=763334, QueueBufferDuration=470916, GpuCompleted=346186750581, SwapBuffersCompleted=346179826040, DisplayPresentTime=0, CommandSubmissionCompleted=345460771748, 
04-07 13:22:22.361  4970  4970 I Choreographer: Skipped 43 frames!  The application may be doing too much work on its main thread.
04-07 13:22:23.298  4970  4983 I HWUI    : Davey! duration=1737ms; Flags=0, FrameTimelineVsyncId=19197, IntendedVsync=344384870345, Vsync=344951536989, InputEventId=0, HandleInputStart=345215444206, AnimationStart=345215446164, PerformTraversalsStart=345232738622, DrawStart=345233050831, FrameDeadline=346218203605, FrameStartTime=344963187706, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=345233183581, SyncStart=346179884081, IssueDrawCommandsStart=346186472123, SwapBuffers=346718722873, FrameCompleted=347069140790, DequeueBufferDuration=4792, QueueBufferDuration=196198208, GpuCompleted=347069140790, SwapBuffersCompleted=346917681915, DisplayPresentTime=0, CommandSubmissionCompleted=346718722873, 
04-07 13:22:23.909  4970  4983 I HWUI    : Davey! duration=2443ms; Flags=0, FrameTimelineVsyncId=19212, IntendedVsync=345218203645, Vsync=346184870273, InputEventId=0, HandleInputStart=346187153665, AnimationStart=346187155290, PerformTraversalsStart=346583272415, DrawStart=346583791456, FrameDeadline=347101536903, FrameStartTime=346186162373, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=346595896456, SyncStart=346917777665, IssueDrawCommandsStart=346917918332, SwapBuffers=347427028040, FrameCompleted=347983240707, DequeueBufferDuration=94458, QueueBufferDuration=274167, GpuCompleted=347983240707, SwapBuffersCompleted=347435137665, DisplayPresentTime=0, CommandSubmissionCompleted=347427028040, 
04-07 13:22:26.445  4970  4983 I HWUI    : Davey! duration=3722ms; Flags=0, FrameTimelineVsyncId=19227, IntendedVsync=346201536939, Vsync=346918203577, InputEventId=0, HandleInputStart=346920583707, AnimationStart=346920585165, PerformTraversalsStart=347015687332, DrawStart=347015913707, FrameDeadline=348001536867, FrameStartTime=346919811207, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=347015941290, SyncStart=347435252040, IssueDrawCommandsStart=347435391623, SwapBuffers=348466534249, FrameCompleted=350342977958, DequeueBufferDuration=4125, QueueBufferDuration=700458, GpuCompleted=350342977958, SwapBuffersCompleted=348492564041, DisplayPresentTime=0, CommandSubmissionCompleted=348466534249, 
04-07 13:22:26.458  4970  4970 I Choreographer: Skipped 244 frames!  The application may be doing too much work on its main thread.
04-07 13:22:27.872  4970  4983 I HWUI    : Davey! duration=5124ms; Flags=0, FrameTimelineVsyncId=19242, IntendedVsync=346934870243, Vsync=351001536747, InputEventId=0, HandleInputStart=351119196667, AnimationStart=351119199500, PerformTraversalsStart=351149777000, DrawStart=351195637709, FrameDeadline=350368203439, FrameStartTime=351016786667, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=351206380334, SyncStart=351209581834, IssueDrawCommandsStart=351209688875, SwapBuffers=351716386917, FrameCompleted=352062305501, DequeueBufferDuration=4100792, QueueBufferDuration=160958, GpuCompleted=352062305501, SwapBuffersCompleted=351721282959, DisplayPresentTime=0, CommandSubmissionCompleted=351716386917, 
04-07 13:22:27.949  4970  4970 I Choreographer: Skipped 39 frames!  The application may be doing too much work on its main thread.
04-07 13:22:29.177  4970  4983 I HWUI    : Davey! duration=1549ms; Flags=0, FrameTimelineVsyncId=19320, IntendedVsync=351134870075, Vsync=351334870067, InputEventId=0, HandleInputStart=351464662834, AnimationStart=351464664500, PerformTraversalsStart=351538222459, DrawStart=351543238417, FrameDeadline=352084870037, FrameStartTime=351349205334, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=351543276084, SyncStart=351839810667, IssueDrawCommandsStart=351839916667, SwapBuffers=352431373334, FrameCompleted=352980678209, DequeueBufferDuration=3792, QueueBufferDuration=336250, GpuCompleted=352980678209, SwapBuffersCompleted=352432287876, DisplayPresentTime=0, CommandSubmissionCompleted=352431373334, 
04-07 13:22:29.189  4970  4970 I Choreographer: Skipped 73 frames!  The application may be doing too much work on its main thread.
04-07 13:22:29.491  4970  4983 I HWUI    : Davey! duration=1974ms; Flags=0, FrameTimelineVsyncId=19348, IntendedVsync=351484870061, Vsync=351834870047, InputEventId=0, HandleInputStart=351849570709, AnimationStart=351849572334, PerformTraversalsStart=352035511376, DrawStart=352145821542, FrameDeadline=353001536667, FrameStartTime=351846066167, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=352145854542, SyncStart=352432385793, IssueDrawCommandsStart=352432491209, SwapBuffers=352925688251, FrameCompleted=353745698460, DequeueBufferDuration=818782625, QueueBufferDuration=294542, GpuCompleted=353735020835, SwapBuffersCompleted=353745698460, DisplayPresentTime=0, CommandSubmissionCompleted=352925688251, 
04-07 13:22:30.483  4970  4984 I HWUI    : Davey! duration=1604ms; Flags=0, FrameTimelineVsyncId=19363, IntendedVsync=351851536713, Vsync=352501536687, InputEventId=0, HandleInputStart=352512608043, AnimationStart=352512610001, PerformTraversalsStart=352760377668, DrawStart=352783931584, FrameDeadline=353768203303, FrameStartTime=352507765959, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=352783970126, SyncStart=353745800126, IssueDrawCommandsStart=353756125376, SwapBuffers=354030752210, FrameCompleted=354417710085, DequeueBufferDuration=7084, QueueBufferDuration=18172292, GpuCompleted=354417710085, SwapBuffersCompleted=354050025918, DisplayPresentTime=0, CommandSubmissionCompleted=354030752210, 
04-07 13:22:30.486  4970  4970 I Choreographer: Skipped 41 frames!  The application may be doing too much work on its main thread.
04-07 13:22:31.175  4970  4984 I HWUI    : Davey! duration=2496ms; Flags=0, FrameTimelineVsyncId=19378, IntendedVsync=352518203353, Vsync=353734869971, InputEventId=0, HandleInputStart=353810824460, AnimationStart=353810826835, PerformTraversalsStart=354019865293, DrawStart=354021059752, FrameDeadline=354434869943, FrameStartTime=353747340751, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=354021091543, SyncStart=354050155335, IssueDrawCommandsStart=354075928460, SwapBuffers=354404624002, FrameCompleted=355043422169, DequeueBufferDuration=397040625, QueueBufferDuration=555416, GpuCompleted=355043114502, SwapBuffersCompleted=355043422169, DisplayPresentTime=0, CommandSubmissionCompleted=354404624002, 
04-07 13:22:31.199  4970  4970 I Choreographer: Skipped 35 frames!  The application may be doing too much work on its main thread.
04-07 13:22:31.708  4970  4984 I HWUI    : Davey! duration=1355ms; Flags=0, FrameTimelineVsyncId=19393, IntendedVsync=353834869967, Vsync=354234869951, InputEventId=0, HandleInputStart=354306318585, AnimationStart=354306320418, PerformTraversalsStart=354337726085, DrawStart=354337924210, FrameDeadline=355068203251, FrameStartTime=354239718002, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=354337949543, SyncStart=355043597544, IssueDrawCommandsStart=355043786085, SwapBuffers=355498011002, FrameCompleted=355896279336, DequeueBufferDuration=52000, QueueBufferDuration=234685791, GpuCompleted=355896279336, SwapBuffersCompleted=355733431669, DisplayPresentTime=0, CommandSubmissionCompleted=355498011002, 
04-07 13:22:31.732  4970  4970 I Choreographer: Skipped 30 frames!  The application may be doing too much work on its main thread.
04-07 13:22:32.678  4970  4983 I HWUI    : Davey! duration=1684ms; Flags=0, FrameTimelineVsyncId=19408, IntendedVsync=354351536613, Vsync=355034869919, InputEventId=0, HandleInputStart=355045172919, AnimationStart=355045174169, PerformTraversalsStart=355057094960, DrawStart=355057298752, FrameDeadline=355918203217, FrameStartTime=355044944585, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=355057324669, SyncStart=355733546461, IssueDrawCommandsStart=355733915252, SwapBuffers=356266723711, FrameCompleted=356711790878, DequeueBufferDuration=3792, QueueBufferDuration=171917, GpuCompleted=356711790878, SwapBuffersCompleted=356267539044, DisplayPresentTime=0, CommandSubmissionCompleted=356266723711, 
04-07 13:22:33.144  4970  4970 I Choreographer: Skipped 65 frames!  The application may be doing too much work on its main thread.
04-07 13:22:33.862  4970  4983 I HWUI    : Davey! duration=2342ms; Flags=0, FrameTimelineVsyncId=19423, IntendedVsync=355168203247, Vsync=355751536557, InputEventId=0, HandleInputStart=355766433127, AnimationStart=355766435211, PerformTraversalsStart=355793069669, DrawStart=355793328752, FrameDeadline=356734869851, FrameStartTime=355757823086, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=355793388002, SyncStart=356268939294, IssueDrawCommandsStart=356269356961, SwapBuffers=357087450170, FrameCompleted=357986336504, DequeueBufferDuration=4083, QueueBufferDuration=362000, GpuCompleted=357986336504, SwapBuffersCompleted=357607157962, DisplayPresentTime=0, CommandSubmissionCompleted=357087450170, 
04-07 13:22:33.911  4970  4970 I Choreographer: Skipped 45 frames!  The application may be doing too much work on its main thread.
04-07 13:22:34.371  4970  4983 I HWUI    : Davey! duration=1870ms; Flags=0, FrameTimelineVsyncId=19445, IntendedVsync=355784869889, Vsync=356284869869, InputEventId=0, HandleInputStart=356383814628, AnimationStart=356383816169, PerformTraversalsStart=356587916128, DrawStart=356607218295, FrameDeadline=358018203133, FrameStartTime=356289978086, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=356607248753, SyncStart=357607275545, IssueDrawCommandsStart=357935340212, SwapBuffers=358326199962, FrameCompleted=358655490587, DequeueBufferDuration=64024000, QueueBufferDuration=848083, GpuCompleted=358655490587, SwapBuffersCompleted=358391692504, DisplayPresentTime=0, CommandSubmissionCompleted=358326199962, 
04-07 13:22:34.802  4970  4970 I Choreographer: Skipped 52 frames!  The application may be doing too much work on its main thread.
04-07 13:22:35.016  4970  4983 I HWUI    : Davey! duration=2203ms; Flags=0, FrameTimelineVsyncId=19467, IntendedVsync=356618203189, Vsync=357701536479, InputEventId=0, HandleInputStart=357702583003, AnimationStart=357702584295, PerformTraversalsStart=357959825503, DrawStart=357963533837, FrameDeadline=358684869773, FrameStartTime=357702296087, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=357963579462, SyncStart=358391789504, IssueDrawCommandsStart=358391989212, SwapBuffers=358937412962, FrameCompleted=359250114754, DequeueBufferDuration=3875, QueueBufferDuration=190958, GpuCompleted=359250114754, SwapBuffersCompleted=358938561504, DisplayPresentTime=0, CommandSubmissionCompleted=358937412962, 
04-07 13:22:35.716  4970  4984 I HWUI    : Davey! duration=1834ms; Flags=0, FrameTimelineVsyncId=19483, IntendedVsync=357718203145, Vsync=358468203115, InputEventId=0, HandleInputStart=358475164004, AnimationStart=358475165754, PerformTraversalsStart=358594841670, DrawStart=358595160587, FrameDeadline=359268203083, FrameStartTime=358469625295, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=358595193087, SyncStart=358938659796, IssueDrawCommandsStart=358938770337, SwapBuffers=359569686671, FrameCompleted=359896158838, DequeueBufferDuration=5000, QueueBufferDuration=3581542, GpuCompleted=359896158838, SwapBuffersCompleted=359574331254, DisplayPresentTime=0, CommandSubmissionCompleted=359569686671, 
04-07 13:22:35.774  4970  4970 I Choreographer: Skipped 38 frames!  The application may be doing too much work on its main thread.
04-07 13:22:37.001  4970  4984 I HWUI    : Davey! duration=2355ms; Flags=0, FrameTimelineVsyncId=19499, IntendedVsync=358484869781, Vsync=359351536413, InputEventId=0, HandleInputStart=359376689129, AnimationStart=359376691754, PerformTraversalsStart=359567682504, DrawStart=359567958671, FrameDeadline=359918203057, FrameStartTime=359360843921, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=359567987504, SyncStart=359574413796, IssueDrawCommandsStart=359575949588, SwapBuffers=359898413588, FrameCompleted=360846309255, DequeueBufferDuration=16250, QueueBufferDuration=235875, GpuCompleted=360846309255, SwapBuffersCompleted=360280456505, DisplayPresentTime=0, CommandSubmissionCompleted=359898413588, 
04-07 13:22:37.006  4970  4970 I Choreographer: Skipped 71 frames!  The application may be doing too much work on its main thread.
04-07 13:22:37.627  4970  4983 I HWUI    : Davey! duration=1871ms; Flags=0, FrameTimelineVsyncId=19514, IntendedVsync=359434869743, Vsync=359568203071, InputEventId=0, HandleInputStart=359632926338, AnimationStart=359632928296, PerformTraversalsStart=359816549754, DrawStart=359817246713, FrameDeadline=360868203019, FrameStartTime=359575856463, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=359817273629, SyncStart=360280563963, IssueDrawCommandsStart=360280673255, SwapBuffers=360894390047, FrameCompleted=361769417797, DequeueBufferDuration=60515834, QueueBufferDuration=449792, GpuCompleted=361769417797, SwapBuffersCompleted=361560178005, DisplayPresentTime=0, CommandSubmissionCompleted=360894390047, 
04-07 13:22:37.829  4970  4970 I Choreographer: Skipped 46 frames!  The application may be doing too much work on its main thread.
04-07 13:22:38.660  4970  4983 I HWUI    : Davey! duration=1623ms; Flags=0, FrameTimelineVsyncId=19529, IntendedVsync=359684869733, Vsync=360318203041, InputEventId=0, HandleInputStart=360332926921, AnimationStart=360332928338, PerformTraversalsStart=360403862380, DrawStart=360436757046, FrameDeadline=361801536315, FrameStartTime=360332591005, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=360436810088, SyncStart=361560337589, IssueDrawCommandsStart=361564729380, SwapBuffers=362063309797, FrameCompleted=362431569506, DequeueBufferDuration=120315917, QueueBufferDuration=285083, GpuCompleted=362431569506, SwapBuffersCompleted=362185708756, DisplayPresentTime=0, CommandSubmissionCompleted=362063309797, 
04-07 13:22:38.922  4970  4970 I Choreographer: Skipped 64 frames!  The application may be doing too much work on its main thread.
04-07 13:22:39.516  4970  4983 I HWUI    : Davey! duration=2601ms; Flags=0, FrameTimelineVsyncId=19567, IntendedVsync=360368203039, Vsync=361551536325, InputEventId=0, HandleInputStart=361574682547, AnimationStart=361574684339, PerformTraversalsStart=361646116005, DrawStart=361648386839, FrameDeadline=362451536289, FrameStartTime=361564638464, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=361648421589, SyncStart=362185801964, IssueDrawCommandsStart=362195830839, SwapBuffers=362806061464, FrameCompleted=363507168714, DequeueBufferDuration=409975583, QueueBufferDuration=310458, GpuCompleted=363507168714, SwapBuffersCompleted=363217149631, DisplayPresentTime=0, CommandSubmissionCompleted=362806061464, 
04-07 13:22:40.329  4970  4970 I Choreographer: Skipped 78 frames!  The application may be doing too much work on its main thread.
04-07 13:22:40.587  4970  4983 I HWUI    : Davey! duration=2310ms; Flags=0, FrameTimelineVsyncId=19583, IntendedVsync=361618202989, Vsync=362384869625, InputEventId=0, HandleInputStart=362387644922, AnimationStart=362387646381, PerformTraversalsStart=362498944964, DrawStart=362553260381, FrameDeadline=363534869579, FrameStartTime=362387443464, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=362553301464, SyncStart=363218605173, IssueDrawCommandsStart=363362052131, SwapBuffers=363899704506, FrameCompleted=364593863673, DequeueBufferDuration=3917, QueueBufferDuration=306667, GpuCompleted=364593863673, SwapBuffersCompleted=364074955423, DisplayPresentTime=0, CommandSubmissionCompleted=363899704506, 
04-07 13:22:41.259  4970  4983 I HWUI    : Davey! duration=2879ms; Flags=0, FrameTimelineVsyncId=19599, IntendedVsync=362401536291, Vsync=363468202915, InputEventId=0, HandleInputStart=363535621589, AnimationStart=363535623714, PerformTraversalsStart=363817770006, DrawStart=363818049006, FrameDeadline=364618202869, FrameStartTime=363480234839, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=363818077881, SyncStart=364075076298, IssueDrawCommandsStart=364232721881, SwapBuffers=365120410299, FrameCompleted=365537935757, DequeueBufferDuration=4333, QueueBufferDuration=509667, GpuCompleted=365537935757, SwapBuffersCompleted=365145952382, DisplayPresentTime=0, CommandSubmissionCompleted=365120410299, 
04-07 13:22:41.376  4970  4970 I Choreographer: Skipped 34 frames!  The application may be doing too much work on its main thread.
04-07 13:22:41.988  4970  4983 I HWUI    : Davey! duration=2506ms; Flags=0, FrameTimelineVsyncId=19614, IntendedVsync=363584869577, Vsync=364884869525, InputEventId=0, HandleInputStart=364887707548, AnimationStart=364887708798, PerformTraversalsStart=365103054049, DrawStart=365103640049, FrameDeadline=365568202831, FrameStartTime=364887484757, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=365103950174, SyncStart=365146314715, IssueDrawCommandsStart=365156572549, SwapBuffers=365816459966, FrameCompleted=366133524216, DequeueBufferDuration=4208, QueueBufferDuration=1034875, GpuCompleted=366133524216, SwapBuffersCompleted=365930184007, DisplayPresentTime=0, CommandSubmissionCompleted=365816459966, 
04-07 13:22:42.046  4970  4970 I Choreographer: Skipped 39 frames!  The application may be doing too much work on its main thread.
04-07 13:22:43.087  4970  4970 I Choreographer: Skipped 60 frames!  The application may be doing too much work on its main thread.
04-07 13:22:43.125  4970  4984 I HWUI    : Davey! duration=1419ms; Flags=0, FrameTimelineVsyncId=19629, IntendedVsync=364918202857, Vsync=365251536177, InputEventId=0, HandleInputStart=365291264340, AnimationStart=365291266674, PerformTraversalsStart=365454087424, DrawStart=365454806549, FrameDeadline=366151536141, FrameStartTime=365262872632, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=365454835674, SyncStart=365930280674, IssueDrawCommandsStart=365930385299, SwapBuffers=366134147841, FrameCompleted=366812978258, DequeueBufferDuration=154250, QueueBufferDuration=150542, GpuCompleted=366812978258, SwapBuffersCompleted=366546363924, DisplayPresentTime=0, CommandSubmissionCompleted=366134147841, 
04-07 13:22:43.801  4970  4984 I HWUI    : Davey! duration=1780ms; Flags=0, FrameTimelineVsyncId=19644, IntendedVsync=365351536173, Vsync=365918202817, InputEventId=0, HandleInputStart=365934763091, AnimationStart=365934763882, PerformTraversalsStart=366042594466, DrawStart=366042825466, FrameDeadline=366834869447, FrameStartTime=365934517924, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=366042852674, SyncStart=366546508341, IssueDrawCommandsStart=366589505091, SwapBuffers=366811779591, FrameCompleted=367636065133, DequeueBufferDuration=674680584, QueueBufferDuration=336833, GpuCompleted=367530811716, SwapBuffersCompleted=367636065133, DisplayPresentTime=0, CommandSubmissionCompleted=366811779591, 
04-07 13:22:44.117  4970  4970 I Choreographer: Skipped 60 frames!  The application may be doing too much work on its main thread.
04-07 13:22:45.002  4970  4984 I HWUI    : Davey! duration=1842ms; Flags=0, FrameTimelineVsyncId=19659, IntendedVsync=365951536149, Vsync=366601536123, InputEventId=0, HandleInputStart=366620629591, AnimationStart=366620631466, PerformTraversalsStart=366683208258, DrawStart=366683495799, FrameDeadline=367551536085, FrameStartTime=366604530008, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=366683543383, SyncStart=367636226341, IssueDrawCommandsStart=367636350508, SwapBuffers=368372924217, FrameCompleted=368746870925, DequeueBufferDuration=6708, QueueBufferDuration=264873542, GpuCompleted=368746870925, SwapBuffersCompleted=368644249425, DisplayPresentTime=0, CommandSubmissionCompleted=368372924217, 
04-07 13:22:45.005  4970  4970 I Choreographer: Skipped 52 frames!  The application may be doing too much work on its main thread.
